shot:  I can't wait to get shot of this office for a week.," to get rid of or free of something, or to leave something: "
shot:  I suspect he left home to get shot of that awful mother of his.," to get rid of or free of something, or to leave something: "
architecture:  to study architecture, the art and practice of designing and making buildings: 
architecture:  Roman architecture, the style in which buildings are made: 
initial:  My initial surprise was soon replaced by delight., of or at the beginning: 
"initial:  He wrote his initials, P.M.R., at the bottom of the page."," the first letter of a name, especially when used to represent the whole name: "
"initial:  Paul M. Reynolds refused to say what the initial ""M"" stood for."," the first letter of a name, especially when used to represent the whole name: "
"initial:  Fill in your first name, middle initial and last name."," the first letter of a name, especially when used to represent the whole name: "
initial:  They carved their initials into a tree.," the first letter of a name, especially when used to represent the whole name: "
"initial:  If you make any changes to the document, please initial them.", to write your initials on something: 
label:  Remember to put some address labels on the suitcases., a piece of paper or other material that gives you information about the object it is attached to: 
label:  Washing instructions should be on the label., a piece of paper or other material that gives you information about the object it is attached to: 
"label:  He seems to be stuck with the label of ""troublemaker""."," a word or a phrase that is used to describe the characteristics or qualities of people, activities, or things, often in a way that is unfair: "
label:  Her favourite designer label (= maker of expensive clothes) is Armani.," a company that produces goods for sale, the goods themselves, or the company's name or symbol: "
label:  Their own-label vegetarian products have been a huge success.," a company that produces goods for sale, the goods themselves, or the company's name or symbol: "
